,0
5797,0
5798,0
5799,1
5800,0
5801,0
5802,0
5803,0
5804,1
5805,0
5806,0
5807,0
5808,1
5809,0
5810,0
5811,0
5812,0
5813,0
5814,0
5815,0
5816,0
5817,1
5818,0
5819,0
5820,1
5821,0
5822,0
5823,0
5824,0
5825,1
5826,1
5827,0
5828,1
5829,0
5830,0
5831,0
5832,0
5833,0
5834,0
5835,0
5836,0
5837,0
5838,0
5839,0
5840,0
5841,1
5842,0
5843,1
5844,1
5845,0
5846,0
5847,0
5848,0
5849,1
5850,0
5851,0
5852,0
5853,1
5854,0
5855,1
5856,0
5857,0
5858,1
5859,1
5860,0
5861,0
5862,1
5863,0
5864,1
5865,0
5866,0
5867,0
5868,1
5869,0
5870,1
5871,0
5872,0
5873,0
5874,1
5875,0
5876,0
5877,1
5878,0
5879,0
5880,1
5881,0
5882,0
5883,0
5884,0
5885,0
5886,1
5887,0
5888,1
5889,0
5890,1
5891,0
5892,1
5893,1
5894,0
5895,0
5896,1
5897,0
5898,0
5899,1
5900,0
5901,1
5902,0
5903,0
5904,0
5905,0
5906,0
5907,0
5908,0
5909,1
5910,1
5911,1
5912,0
5913,0
5914,1
5915,0
5916,1
5917,0
5918,1
5919,1
5920,0
5921,1
5922,1
5923,1
5924,0
5925,0
5926,0
5927,0
5928,0
5929,0
5930,0
5931,0
5932,0
5933,1
5934,0
5935,0
5936,0
5937,0
5938,0
5939,0
5940,0
5941,0
5942,0
5943,0
5944,1
5945,0
5946,0
5947,0
5948,0
5949,1
5950,1
5951,1
5952,0
5953,1
5954,0
5955,0
5956,0
5957,0
5958,0
5959,0
5960,1
5961,0
5962,0
5963,0
5964,0
5965,0
5966,1
5967,0
5968,0
5969,0
5970,1
5971,0
5972,0
5973,0
5974,0
5975,0
5976,0
5977,0
5978,1
5979,0
5980,0
5981,0
5982,0
5983,1
5984,0
5985,1
5986,1
5987,0
5988,1
5989,0
5990,1
5991,0
5992,1
5993,0
5994,1
5995,1
5996,0
5997,0
5998,0
5999,1
6000,1
6001,0
6002,0
6003,0
6004,0
6005,0
6006,1
6007,0
6008,0
6009,0
6010,1
6011,0
6012,0
6013,0
6014,0
6015,1
6016,0
6017,0
6018,0
6019,1
6020,0
6021,0
6022,0
6023,1
6024,0
6025,0
6026,0
6027,1
6028,0
6029,0
6030,0
6031,1
6032,0
6033,1
6034,0
6035,0
6036,0
6037,0
6038,0
6039,1
6040,1
6041,0
6042,1
6043,0
6044,0
6045,0
6046,1
6047,0
6048,0
6049,0
6050,1
6051,0
6052,1
6053,0
6054,0
6055,1
6056,0
6057,0
6058,1
6059,0
6060,0
6061,0
6062,0
6063,0
6064,0
6065,0
6066,0
6067,0
6068,0
6069,1
6070,1
6071,0
6072,0
6073,0
6074,0
6075,0
6076,0
6077,0
6078,1
6079,0
6080,0
6081,1
6082,1
6083,0
6084,0
6085,1
6086,0
6087,1
6088,0
6089,1
6090,0
6091,1
6092,0
6093,1
6094,1
6095,1
6096,0
6097,0
6098,1
6099,0
6100,0
6101,1
6102,0
6103,0
6104,0
6105,1
6106,0
6107,0
6108,0
6109,0
6110,1
6111,0
6112,0
6113,1
6114,0
6115,0
6116,0
6117,1
6118,0
6119,0
6120,1
6121,1
6122,0
6123,0
6124,0
6125,0
6126,0
6127,1
6128,0
6129,1
6130,0
6131,0
6132,0
6133,0
6134,0
6135,0
6136,1
6137,1
6138,0
6139,1
6140,0
6141,0
6142,0
6143,0
6144,1
6145,0
6146,0
6147,0
6148,0
6149,0
6150,0
6151,0
6152,0
6153,0
6154,1
6155,0
6156,0
6157,0
6158,1
6159,0
6160,1
6161,0
6162,0
6163,0
6164,0
6165,0
6166,0
6167,0
6168,0
6169,0
6170,0
6171,0
6172,0
6173,0
6174,0
6175,0
6176,1
6177,0
6178,1
6179,1
6180,1
6181,0
6182,0
6183,0
6184,1
6185,0
6186,0
6187,0
6188,0
6189,0
6190,1
6191,0
6192,0
6193,0
6194,0
6195,0
6196,0
6197,0
6198,0
6199,1
6200,1
6201,0
6202,0
6203,0
6204,0
6205,0
6206,0
6207,0
6208,0
6209,0
6210,1
6211,0
6212,0
6213,1
6214,1
6215,0
6216,1
6217,0
6218,1
6219,1
6220,1
6221,0
6222,1
6223,0
6224,0
6225,1
6226,0
6227,1
6228,1
6229,0
6230,1
6231,0
6232,1
6233,0
6234,0
6235,0
6236,0
6237,0
6238,0
6239,0
6240,0
6241,0
6242,0
6243,0
6244,0
6245,1
6246,0
6247,0
6248,0
6249,1
6250,1
6251,0
6252,0
6253,0
6254,0
6255,1
6256,0
6257,0
6258,0
6259,0
6260,0
6261,0
6262,1
6263,0
6264,1
6265,0
6266,1
6267,1
6268,0
6269,0
6270,0
6271,0
6272,1
6273,0
6274,1
6275,0
6276,0
6277,0
6278,1
6279,0
6280,0
6281,0
6282,0
6283,0
6284,1
6285,0
6286,1
6287,1
6288,0
6289,0
6290,1
6291,0
6292,0
6293,1
6294,0
6295,0
6296,1
6297,0
6298,0
6299,0
6300,0
6301,0
6302,0
6303,0
6304,1
6305,0
6306,0
6307,0
6308,0
6309,0
6310,1
6311,0
6312,0
6313,0
6314,1
6315,0
6316,0
6317,1
6318,1
6319,0
6320,0
6321,1
6322,0
6323,0
6324,0
6325,0
6326,0
6327,0
6328,1
6329,0
6330,0
6331,1
6332,1
6333,0
6334,0
6335,0
6336,1
6337,0
6338,0
6339,0
6340,0
6341,0
6342,1
6343,0
6344,0
6345,1
6346,0
6347,0
6348,0
6349,1
6350,0
6351,0
6352,0
6353,1
6354,0
6355,1
6356,0
6357,0
6358,1
6359,1
6360,0
6361,0
6362,0
6363,1
6364,0
6365,0
6366,0
6367,0
6368,0
6369,0
6370,0
6371,0
6372,0
6373,0
6374,1
6375,0
6376,1
6377,0
6378,0
6379,0
6380,0
6381,0
6382,0
6383,0
6384,0
6385,0
6386,0
6387,0
6388,1
6389,0
6390,0
6391,1
6392,0
6393,0
6394,0
6395,1
6396,1
6397,0
6398,1
6399,0
6400,1
6401,0
6402,1
6403,0
6404,1
6405,1
6406,0
6407,1
6408,0
6409,0
6410,1
6411,1
6412,0
6413,0
6414,0
6415,0
6416,0
6417,0
6418,0
6419,1
6420,0
6421,0
6422,0
6423,0
6424,0
6425,1
6426,0
6427,0
6428,1
6429,1
6430,1
6431,0
6432,0
6433,0
6434,0
6435,1
6436,1
6437,1
6438,0
6439,1
6440,0
6441,0
6442,0
6443,0
6444,0
6445,1
6446,0
6447,1
6448,0
6449,0
6450,0
6451,0
6452,0
6453,0
6454,0
6455,0
6456,1
6457,0
6458,0
6459,0
6460,0
6461,0
6462,1
6463,1
6464,0
6465,0
6466,0
6467,0
6468,1
6469,1
6470,1
6471,0
6472,0
6473,0
6474,0
6475,0
6476,0
6477,0
6478,0
6479,0
6480,1
6481,1
6482,0
6483,0
6484,0
6485,0
6486,0
6487,1
6488,0
6489,0
6490,0
6491,0
6492,0
6493,0
6494,0
6495,0
6496,0
6497,0
6498,0
6499,0
6500,0
6501,0
6502,0
6503,1
6504,1
6505,0
6506,0
6507,1
6508,0
6509,1
6510,1
6511,1
6512,0
6513,0
6514,0
6515,0
6516,0
6517,1
6518,1
6519,0
6520,0
6521,0
6522,1
6523,0
6524,0
6525,0
6526,0
6527,1
6528,0
6529,0
6530,1
6531,1
6532,0
6533,0
6534,0
6535,0
6536,1
6537,1
6538,0
6539,0
6540,1
6541,0
6542,0
6543,0
6544,0
6545,1
6546,1
6547,1
6548,0
6549,0
6550,0
6551,0
6552,0
6553,0
6554,1
6555,0
6556,0
6557,0
6558,1
6559,0
6560,0
6561,1
6562,1
6563,0
6564,1
6565,1
6566,0
6567,0
6568,1
6569,1
6570,0
6571,1
6572,0
6573,1
6574,1
6575,0
6576,0
6577,1
6578,1
6579,0
6580,0
6581,0
6582,1
6583,0
6584,0
6585,0
6586,0
6587,0
6588,0
6589,0
6590,0
6591,0
6592,0
6593,0
6594,0
6595,0
6596,0
6597,1
6598,0
6599,0
6600,0
6601,1
6602,0
6603,0
6604,0
6605,0
6606,0
6607,1
6608,1
6609,0
6610,0
6611,0
6612,0
6613,0
6614,0
6615,1
6616,0
6617,0
6618,1
6619,0
6620,0
6621,1
6622,0
6623,0
6624,1
6625,0
6626,0
6627,0
6628,0
6629,0
6630,0
6631,0
6632,0
6633,0
6634,0
6635,0
6636,0
6637,1
6638,0
6639,1
6640,0
6641,0
6642,1
6643,0
6644,0
6645,0
6646,0
6647,0
6648,0
6649,1
6650,0
6651,0
6652,0
6653,0
6654,1
6655,0
6656,0
6657,0
6658,0
6659,0
6660,0
6661,1
6662,0
6663,0
6664,1
6665,1
6666,0
6667,0
6668,0
6669,0
6670,0
6671,1
6672,0
6673,0
6674,0
6675,0
6676,0
6677,0
6678,0
6679,0
6680,0
6681,1
6682,0
6683,0
6684,0
6685,0
6686,1
6687,0
6688,1
6689,1
6690,0
6691,0
6692,1
6693,0
6694,0
6695,1
6696,0
6697,1
6698,1
6699,0
6700,0
6701,1
6702,1
6703,0
6704,0
6705,0
6706,0
6707,0
6708,0
6709,1
6710,1
6711,0
6712,0
6713,1
6714,0
6715,1
6716,0
6717,0
6718,0
6719,0
6720,0
6721,1
6722,0
6723,0
6724,1
6725,0
6726,0
6727,0
6728,0
6729,0
6730,1
6731,0
6732,0
6733,0
6734,0
6735,0
6736,0
6737,0
6738,0
6739,0
6740,1
6741,1
6742,0
6743,0
6744,0
6745,0
6746,0
6747,0
6748,1
6749,0
6750,0
6751,0
6752,1
6753,0
6754,1
6755,0
6756,0
6757,0
6758,0
6759,1
6760,1
6761,0
6762,1
6763,0
6764,0
6765,1
6766,0
6767,1
6768,0
6769,1
6770,0
6771,0
6772,0
6773,0
6774,0
6775,0
6776,0
6777,1
6778,1
6779,0
6780,0
6781,0
6782,0
6783,0
6784,1
6785,1
6786,0
6787,0
6788,0
6789,0
6790,0
6791,0
6792,0
6793,0
6794,1
6795,0
6796,0
6797,0
6798,1
6799,0
6800,0
6801,0
6802,0
6803,1
6804,1
6805,0
6806,1
6807,0
6808,0
6809,1
6810,0
6811,0
6812,0
6813,0
6814,0
6815,0
6816,0
6817,1
6818,0
6819,1
6820,0
6821,0
6822,0
6823,0
6824,1
6825,0
6826,0
6827,0
6828,0
6829,1
6830,0
6831,1
6832,0
6833,0
6834,0
6835,0
6836,0
6837,1
6838,0
6839,0
6840,0
6841,0
6842,1
6843,0
6844,0
6845,0
6846,0
6847,0
6848,0
6849,0
6850,0
6851,0
6852,0
6853,0
6854,1
6855,0
6856,0
6857,0
6858,0
6859,1
6860,0
6861,0
6862,0
6863,0
6864,0
6865,1
6866,0
6867,0
6868,0
6869,0
6870,0
6871,1
6872,1
6873,0
6874,0
6875,1
6876,0
6877,0
6878,1
6879,0
6880,0
6881,1
6882,0
6883,0
6884,0
6885,0
6886,0
6887,1
6888,0
6889,0
6890,0
6891,0
6892,0
6893,0
6894,1
6895,1
6896,1
6897,0
6898,0
6899,0
6900,0
6901,0
6902,0
6903,0
6904,1
6905,0
6906,0
6907,1
6908,1
6909,0
6910,1
6911,0
6912,0
6913,0
6914,0
6915,1
6916,0
6917,0
6918,1
6919,0
6920,0
6921,0
6922,0
6923,0
6924,0
6925,0
6926,1
6927,0
6928,1
6929,1
6930,1
6931,0
6932,0
6933,0
6934,0
6935,0
6936,0
6937,0
6938,0
6939,0
6940,0
6941,0
6942,0
6943,1
6944,0
6945,0
6946,0
6947,0
6948,1
6949,0
6950,0
6951,1
6952,1
6953,0
6954,0
6955,0
6956,0
6957,0
6958,0
6959,1
6960,0
6961,1
6962,0
6963,0
6964,1
6965,0
6966,0
6967,1
6968,0
6969,0
6970,0
6971,1
6972,1
6973,0
6974,0
6975,1
6976,1
6977,0
6978,1
6979,0
6980,0
6981,0
6982,1
6983,0
6984,1
6985,1
6986,0
6987,0
6988,0
6989,0
6990,1
6991,0
6992,0
6993,0
6994,0
6995,0
6996,0
6997,0
6998,0
6999,0
7000,0
7001,0
7002,1
7003,1
7004,0
7005,1
7006,1
7007,0
7008,1
7009,0
7010,0
7011,1
7012,1
7013,1
7014,0
7015,0
7016,1
7017,0
7018,0
7019,0
7020,0
7021,0
7022,1
7023,0
7024,0
7025,0
7026,1
7027,1
7028,0
7029,0
7030,0
7031,0
7032,0
7033,0
7034,0
7035,0
7036,0
7037,1
7038,1
7039,0
7040,1
7041,0
7042,1
7043,0
7044,0
7045,1
7046,0
7047,0
7048,0
7049,0
7050,0
7051,0
7052,0
7053,1
7054,0
7055,0
7056,0
7057,0
7058,0
7059,0
7060,1
7061,1
7062,1
7063,0
7064,0
7065,1
7066,0
7067,0
7068,0
7069,1
7070,0
7071,0
7072,1
7073,1
7074,0
7075,0
7076,1
7077,0
7078,0
7079,0
7080,0
7081,0
7082,0
7083,0
7084,1
7085,0
7086,0
7087,0
7088,1
7089,1
7090,0
7091,0
7092,0
7093,0
7094,1
7095,1
7096,1
7097,0
7098,0
7099,0
7100,0
7101,0
7102,0
7103,1
7104,1
7105,1
7106,0
7107,0
7108,0
7109,0
7110,0
7111,1
7112,1
7113,0
7114,0
7115,0
7116,0
7117,1
7118,0
7119,0
7120,0
7121,0
7122,0
7123,0
7124,1
7125,0
7126,0
7127,0
7128,0
7129,1
7130,1
7131,0
7132,0
7133,1
7134,0
7135,1
7136,1
7137,0
7138,0
7139,0
7140,0
7141,0
7142,1
7143,0
7144,0
7145,0
7146,0
7147,0
7148,0
7149,0
7150,0
7151,1
7152,0
7153,0
7154,0
7155,1
7156,0
7157,0
7158,0
7159,1
7160,0
7161,0
7162,0
7163,0
7164,1
7165,0
7166,1
7167,0
7168,0
7169,0
7170,0
7171,0
7172,0
7173,0
7174,0
7175,1
7176,0
7177,0
7178,0
7179,1
7180,0
7181,1
7182,0
7183,0
7184,0
7185,1
7186,0
7187,0
7188,0
7189,0
7190,1
7191,1
7192,1
7193,1
7194,0
7195,1
7196,0
7197,0
7198,0
7199,1
7200,0
7201,0
7202,0
7203,0
7204,1
7205,0
7206,0
7207,0
7208,0
7209,0
7210,0
7211,0
7212,0
7213,0
7214,0
7215,0
7216,0
7217,0
7218,0
7219,1
7220,0
7221,1
7222,0
7223,0
7224,0
7225,0
7226,0
7227,0
7228,1
7229,1
7230,0
7231,0
7232,0
7233,1
7234,0
7235,0
7236,0
7237,0
7238,0
7239,0
7240,1
7241,0
7242,0
7243,0
7244,1
7245,0
7246,0
7247,0
7248,0
7249,0
7250,0
7251,0
7252,1
7253,0
7254,1
7255,0
7256,0
7257,0
7258,0
7259,0
7260,1
7261,0
7262,0
7263,0
7264,0
7265,1
7266,0
7267,0
7268,1
7269,0
7270,1
7271,0
7272,0
7273,0
7274,1
7275,0
7276,1
7277,0
7278,0
7279,0
7280,0
7281,0
7282,0
7283,0
7284,1
7285,0
7286,0
7287,0
7288,0
7289,0
7290,0
7291,0
7292,0
7293,1
7294,1
7295,1
7296,1
7297,0
7298,1
7299,0
7300,0
7301,0
7302,1
7303,0
7304,0
7305,1
7306,0
7307,0
7308,0
7309,1
7310,0
7311,0
7312,0
7313,0
7314,0
7315,0
7316,1
7317,0
7318,0
7319,1
7320,0
7321,1
7322,0
7323,0
7324,0
7325,1
7326,1
7327,1
7328,0
7329,0
7330,0
7331,0
7332,0
7333,1
7334,0
7335,0
7336,1
7337,0
7338,1
7339,0
7340,0
7341,0
7342,0
7343,1
7344,0
7345,0
7346,1
7347,0
7348,1
7349,1
7350,0
7351,0
7352,0
7353,0
7354,0
7355,0
7356,0
7357,0
7358,0
7359,0
7360,0
7361,0
7362,1
7363,0
7364,0
7365,1
7366,0
7367,1
7368,1
7369,0
7370,0
7371,0
7372,0
7373,0
7374,0
7375,0
7376,0
7377,0
7378,0
7379,0
7380,0
7381,0
7382,0
7383,0
7384,0
7385,1
7386,0
7387,0
7388,0
7389,0
7390,0
7391,0
7392,1
7393,0
7394,1
7395,1
7396,1
7397,0
7398,0
7399,1
7400,0
7401,0
7402,0
7403,1
7404,0
7405,0
7406,0
7407,1
7408,0
7409,0
7410,0
7411,1
7412,1
7413,1
7414,0
7415,0
7416,0
7417,0
7418,0
7419,0
7420,0
7421,0
7422,1
7423,0
7424,1
7425,1
7426,0
7427,0
7428,0
7429,0
7430,0
7431,1
7432,1
7433,0
7434,0
7435,0
7436,1
7437,1
7438,0
7439,0
7440,0
7441,0
7442,0
7443,0
7444,0
7445,0
7446,0
7447,0
7448,0
7449,0
7450,1
7451,0
7452,0
7453,0
7454,1
7455,0
7456,0
7457,0
7458,0
7459,1
7460,0
7461,1
7462,1
7463,0
7464,0
7465,0
7466,1
7467,0
7468,0
7469,0
7470,1
7471,0
7472,0
7473,0
7474,0
7475,0
7476,0
7477,0
7478,1
7479,1
7480,0
7481,1
7482,0
7483,0
7484,0
7485,0
7486,0
7487,0
7488,1
7489,0
7490,1
7491,0
7492,1
7493,0
7494,1
7495,0
7496,0
7497,0
7498,1
7499,0
